,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20141101 21:40:47:978,-54,11.1,0,15.74,37.01528,-76.29918,0.044721358,TRUE,3,18,0.69,19.36,-1.53,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:009,-53,11.1,0,15.75,37.01528,-76.29918,0.044721358,TRUE,3,18,0.7,19.379997,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:037,-55,11.1,0,15.76,37.01528,-76.29918,0.044721358,TRUE,3,18,0.67,19.39,-1.52,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:081,-56,11.1,0,15.78,37.01528,-76.29918,0.036055513,TRUE,3,18,0.67,19.400002,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:118,-51,11.1,0,15.77,37.01528,-76.29918,0.036055513,TRUE,3,18,0.66,19.419998,-1.47,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:177,-53,11.1,0,15.78,37.01528,-76.29918,0.036055513,TRUE,3,18,0.68,19.440002,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:233,-54,11.1,0,15.79,37.01528,-76.29918,0.036055513,TRUE,3,18,0.67,19.440002,-1.54,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:260,-54,11.1,0,15.78,37.01528,-76.29918,0.036055513,TRUE,3,18,0.7,19.449997,-1.57,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:291,-55,11.1,0,15.77,37.01528,-76.29918,0.031622775,TRUE,3,18,0.67,19.470001,-1.54,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:317,-52,11.1,0,15.78,37.01528,-76.29918,0.031622775,TRUE,3,18,0.68,19.480003,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:359,-56,11.1,0,15.8,37.01528,-76.29918,0.031622775,TRUE,3,18,0.65,19.5,-1.45,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:395,-53,11.1,0,15.78,37.01528,-76.29918,0.031622775,TRUE,3,18,0.66,19.519997,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:434,-55,11.1,0,15.77,37.01528,-76.29918,0.031622775,TRUE,3,18,0.65,19.529999,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:477,-58,11.1,0,15.78,37.01528,-76.29918,0.031622775,TRUE,3,18,0.65,19.54,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:517,-58,11.1,0,15.79,37.01528,-76.29918,0.031622775,TRUE,3,18,0.65,19.559998,-1.47,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:558,-56,11.1,0,15.79,37.01528,-76.29918,0.031622775,TRUE,3,18,0.66,19.57,-1.46,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:598,-54,11.1,0,15.8,37.01528,-76.29918,0.031622775,TRUE,3,18,0.63,19.589996,-1.45,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:650,-55,11.1,0,15.79,37.01528,-76.29918,0.031622775,TRUE,3,18,0.65,19.589996,-1.44,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:684,-55,11.1,0,15.8,37.01528,-76.29918,0.022360679,TRUE,3,18,0.62,19.599998,-1.47,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:780,-55,11.1,0,15.81,37.01528,-76.29918,0.022360679,TRUE,3,18,0.63,19.620003,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:809,-57,11.1,0,15.81,37.01528,-76.29918,0.022360679,TRUE,3,18,0.61,19.64,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:847,-58,11.1,0,15.81,37.01528,-76.29918,0.022360679,TRUE,3,18,0.62,19.660004,-1.47,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:877,-61,11.1,0,15.8,37.01528,-76.29918,0.02,TRUE,3,18,0.64,19.669998,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:918,-63,11.1,0,15.81,37.01528,-76.29918,0.02,TRUE,3,18,0.65,19.68,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:48:987,-63,11.1,0,15.8,37.01528,-76.29918,0.02,TRUE,3,18,0.66,19.699997,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:015,-66,11.1,0,15.79,37.01528,-76.29918,0.02,TRUE,3,18,0.63,19.71,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:041,-76,11.1,0,15.79,37.01528,-76.29918,0.02,TRUE,3,18,0.61,19.720001,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:077,-71,11.1,0,15.79,37.01528,-76.29918,0.036055513,TRUE,3,18,0.63,19.730003,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:116,-74,11.1,0,15.8,37.01528,-76.29918,0.036055513,TRUE,3,18,0.63,19.75,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:154,-74,11.1,0,15.8,37.01528,-76.29918,0.036055513,TRUE,3,18,0.63,19.760002,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:195,-70,11.1,0,15.81,37.01528,-76.29918,0.036055513,TRUE,3,18,0.63,19.769997,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:280,-73,11.1,0,15.81,37.01528,-76.29918,0.036055513,TRUE,3,18,0.62,19.779999,-1.47,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:315,-67,11.1,0,15.82,37.01528,-76.29918,0.014142135,TRUE,3,18,0.64,19.79,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:340,-73,11.1,0,15.81,37.01528,-76.29918,0.014142135,TRUE,3,18,0.63,19.79,-1.55,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:373,-73,11.1,0,15.83,37.01528,-76.29918,0.014142135,TRUE,3,18,0.63,19.82,-1.55,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:406,-75,11.1,0,15.83,37.01528,-76.29918,0.014142135,TRUE,3,18,0.62,19.830002,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:447,-74,11.1,0,15.8,37.01528,-76.29918,0.014142135,TRUE,3,18,0.63,19.830002,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:521,-79,11.1,0,15.81,37.01528,-76.29918,0.02828427,TRUE,3,18,0.62,19.849998,-1.47,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:639,-64,11.1,0,15.82,37.01528,-76.29918,0.02828427,TRUE,3,18,0.62,19.879997,-1.46,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:930,-71,11.1,0,15.81,37.01528,-76.29918,0.060827624,TRUE,3,18,0.61,19.96,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:965,-77,11.1,0,15.82,37.01528,-76.29918,0.060827624,TRUE,3,18,0.6,19.96,-1.51,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:49:989,-69,11.1,0,15.82,37.01528,-76.29918,0.060827624,TRUE,3,18,0.59,19.980003,-1.55,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:50:045,-72,11.1,0,15.81,37.01528,-76.29918,0.060827624,TRUE,3,18,0.59,20,-1.42,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:50:590,-75,11.1,0,15.78,37.01528,-76.29918,0.031622775,TRUE,3,18,0.62,20.120003,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:50:634,-65,11.1,0,15.77,37.01528,-76.29918,0.031622775,TRUE,3,18,0.59,20.14,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:50:734,-70,11.1,0,15.77,37.01528,-76.29918,0.044721358,TRUE,3,18,0.6,20.150002,-1.45,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:50:803,-63,11.1,0,15.75,37.01528,-76.29918,0.044721358,TRUE,3,18,0.6,20.169998,-1.48,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:50:924,-57,11.1,0,15.8,37.01528,-76.29918,0.022360679,TRUE,3,18,0.58,20.21,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:167,-54,11.1,0,15.81,37.01528,-76.29918,0.036055513,TRUE,3,18,0.57,20.239998,-1.52,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:214,-54,11.1,0,15.82,37.01528,-76.29918,0.036055513,TRUE,3,18,0.58,20.260002,-1.53,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:251,-55,11.1,0,15.83,37.01528,-76.29918,0.031622775,TRUE,3,18,0.58,20.279999,-1.46,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:289,-57,11.1,0,15.84,37.01528,-76.29918,0.022360679,TRUE,3,18,0.58,20.279999,-1.46,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:327,-54,11.1,0,15.85,37.01528,-76.29918,0.022360679,TRUE,3,18,0.59,20.29,-1.45,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:850,-53,11.1,0,15.85,37.01528,-76.29918,0.036055513,TRUE,3,18,0.58,20.36,-1.56,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:888,-55,11.1,0,15.81,37.01528,-76.29918,0.042426407,TRUE,3,18,0.56,20.349998,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:51:972,-56,11.1,0,15.81,37.01528,-76.29918,0.042426407,TRUE,3,18,0.55,20.36,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:52:014,-57,11.1,0,15.78,37.01528,-76.29918,0.042426407,TRUE,3,18,0.56,20.370003,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:52:050,-58,11.1,0,15.78,37.01528,-76.29918,0.05,TRUE,3,17,0.57,20.379997,-1.55,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:52:089,-57,11.1,0,15.8,37.01528,-76.29918,0.05656854,TRUE,3,17,0.56,20.370003,-1.53,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:52:130,-57,11.1,0,15.8,37.01528,-76.29918,0.05656854,TRUE,3,17,0.57,20.379997,-1.5,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:52:168,-54,11.1,0,15.8,37.01528,-76.29918,0.05656854,TRUE,3,17,0.57,20.379997,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
20141101 21:40:52:209,-55,11.1,0,15.78,37.01528,-76.29918,0.05656854,TRUE,3,17,0.57,20.39,-1.49,15,225,1,3,21,3,FALSE,2,0,0.65
